,species,genus,family,species.relative,genus.relative
4308,Gutenbergia_spermacoceoides,Gutenbergia,Asteraceae,NA,Gutenbergia
4309,Gutenbergia_trifolia,Gutenbergia,Asteraceae,NA,Gutenbergia
4310,Gutenbergia_westii,Gutenbergia,Asteraceae,NA,Gutenbergia
4311,Gymnanthemum_triflorum,Gymnanthemum,Asteraceae,NA,Gymnanthemum
4312,Gymnanthemum_amygdalinum,Gymnanthemum,Asteraceae,NA,Gymnanthemum
4313,Gymnanthemum_coloratum,Gymnanthemum,Asteraceae,NA,Gymnanthemum
4314,Gymnanthemum_glaberrimum,Gymnanthemum,Asteraceae,NA,Gymnanthemum
4315,Gymnanthemum_myrianthum,Gymnanthemum,Asteraceae,NA,Gymnanthemum
4316,Gymnanthemum_theophrastifolium,Gymnanthemum,Asteraceae,NA,Gymnanthemum
4317,Gymnodiscus_capillaris,Gymnodiscus,Asteraceae,NA,Gymnodiscus
4318,Gymnopentzia_bifurcata,Gymnopentzia,Asteraceae,NA,Gymnopentzia
4319,Gymnostephium_ciliare,Gymnostephium,Asteraceae,NA,Gymnostephium
4320,Gynura_amplexicaulis,Gynura,Asteraceae,NA,Gynura
4321,Gynura_campanulata,Gynura,Asteraceae,NA,Gynura
4322,Gynura_colorata,Gynura,Asteraceae,NA,Gynura
4323,Gynura_micheliana,Gynura,Asteraceae,NA,Gynura
4324,Gynura_procumbens,Gynura,Asteraceae,NA,Gynura
4325,Gynura_pseudochina,Gynura,Asteraceae,NA,Gynura
4326,Gynura_scandens,Gynura,Asteraceae,NA,Gynura
4327,Gynura_valeriana,Gynura,Asteraceae,NA,Gynura
4328,Gyrodoma_hispida,Gyrodoma,Asteraceae,NA,Gyrodoma
4329,Haplocarpha_hastata,Haplocarpha,Asteraceae,NA,Haplocarpha
4330,Haplocarpha_nervosa,Haplocarpha,Asteraceae,NA,Haplocarpha
4331,Haplocarpha_parvifolia,Haplocarpha,Asteraceae,NA,Haplocarpha
4332,Haplocarpha_rueppellii,Haplocarpha,Asteraceae,NA,Haplocarpha
4333,Haplocarpha_scaposa,Haplocarpha,Asteraceae,NA,Haplocarpha
4334,Haplocarpha_schimperi,Haplocarpha,Asteraceae,NA,Haplocarpha
4335,Helianthus_argophyllus,Helianthus,Asteraceae,NA,Helianthus
4336,Helichrysopsis_septentrionalis,Helichrysopsis,Asteraceae,NA,Helichrysopsis
4337,Helichrysum_abietinum,Helichrysum,Asteraceae,NA,Helichrysum
4338,Helichrysum_acervatum,Helichrysum,Asteraceae,NA,Helichrysum
4339,Helichrysum_acutatum,Helichrysum,Asteraceae,NA,Helichrysum
4340,Helichrysum_adenocarpum,Helichrysum,Asteraceae,NA,Helichrysum
4341,Helichrysum_altigenum,Helichrysum,Asteraceae,NA,Helichrysum
4342,Helichrysum_amboense,Helichrysum,Asteraceae,NA,Helichrysum
4343,Helichrysum_angustifrondeum,Helichrysum,Asteraceae,NA,Helichrysum
4344,Helichrysum_antunesii,Helichrysum,Asteraceae,NA,Helichrysum
4345,Helichrysum_appendiculatum,Helichrysum,Asteraceae,NA,Helichrysum
4346,Helichrysum_argyranthum,Helichrysum,Asteraceae,NA,Helichrysum
4347,Helichrysum_argyrosphaerum,Helichrysum,Asteraceae,NA,Helichrysum
4348,Helichrysum_asperum,Helichrysum,Asteraceae,NA,Helichrysum
4349,Helichrysum_aureolum,Helichrysum,Asteraceae,NA,Helichrysum
4350,Helichrysum_aureonitens,Helichrysum,Asteraceae,NA,Helichrysum
4351,Helichrysum_aureum,Helichrysum,Asteraceae,NA,Helichrysum
4352,Helichrysum_bampsianum,Helichrysum,Asteraceae,NA,Helichrysum
4353,Helichrysum_biafranum,Helichrysum,Asteraceae,NA,Helichrysum
4354,Helichrysum_bracteiferum,Helichrysum,Asteraceae,NA,Helichrysum
4355,Helichrysum_brassii,Helichrysum,Asteraceae,NA,Helichrysum
4356,Helichrysum_brownei,Helichrysum,Asteraceae,NA,Helichrysum
4357,Helichrysum_brunioides,Helichrysum,Asteraceae,NA,Helichrysum
4358,Helichrysum_buchananii,Helichrysum,Asteraceae,NA,Helichrysum
4359,Helichrysum_callicomum,Helichrysum,Asteraceae,NA,Helichrysum
4360,Helichrysum_cameroonense,Helichrysum,Asteraceae,NA,Helichrysum
4361,Helichrysum_candolleanum,Helichrysum,Asteraceae,NA,Helichrysum
4362,Helichrysum_cephaloideum,Helichrysum,Asteraceae,NA,Helichrysum
4363,Helichrysum_cerastioides,Helichrysum,Asteraceae,NA,Helichrysum
4364,Helichrysum_chasei,Helichrysum,Asteraceae,NA,Helichrysum
4365,Helichrysum_chionoides,Helichrysum,Asteraceae,NA,Helichrysum
4366,Helichrysum_chionosphaerum,Helichrysum,Asteraceae,NA,Helichrysum
4367,Helichrysum_chrysosphaerum,Helichrysum,Asteraceae,NA,Helichrysum
4368,Helichrysum_citrispinum,Helichrysum,Asteraceae,NA,Helichrysum
4369,Helichrysum_confertifolium,Helichrysum,Asteraceae,NA,Helichrysum
4370,Helichrysum_congolanum,Helichrysum,Asteraceae,NA,Helichrysum
4371,Helichrysum_cooperi,Helichrysum,Asteraceae,NA,Helichrysum
4372,Helichrysum_cymosum,Helichrysum,Asteraceae,NA,Helichrysum
4373,Helichrysum_dasycephalum,Helichrysum,Asteraceae,NA,Helichrysum
4374,Helichrysum_declinatum,Helichrysum,Asteraceae,NA,Helichrysum
4375,Helichrysum_decorum,Helichrysum,Asteraceae,NA,Helichrysum
4376,Helichrysum_densiflorum,Helichrysum,Asteraceae,NA,Helichrysum
4377,Helichrysum_devredii,Helichrysum,Asteraceae,NA,Helichrysum
4378,Helichrysum_dichroolepis,Helichrysum,Asteraceae,NA,Helichrysum
4379,Helichrysum_dilucidum,Helichrysum,Asteraceae,NA,Helichrysum
4380,Helichrysum_duvigneaudii,Helichrysum,Asteraceae,NA,Helichrysum
4381,Helichrysum_ecklonis,Helichrysum,Asteraceae,NA,Helichrysum
4382,Helichrysum_elephantinum,Helichrysum,Asteraceae,NA,Helichrysum
4383,Helichrysum_ellipticifolium,Helichrysum,Asteraceae,NA,Helichrysum
4384,Helichrysum_erigavoanum,Helichrysum,Asteraceae,NA,Helichrysum
4385,Helichrysum_felinum,Helichrysum,Asteraceae,NA,Helichrysum
4386,Helichrysum_foetidum,Helichrysum,Asteraceae,NA,Helichrysum
4387,Helichrysum_formosissimum,Helichrysum,Asteraceae,NA,Helichrysum
4388,Helichrysum_forskahlii,Helichrysum,Asteraceae,NA,Helichrysum
4389,Helichrysum_fulgens,Helichrysum,Asteraceae,NA,Helichrysum
4390,Helichrysum_gaharoense,Helichrysum,Asteraceae,NA,Helichrysum
4391,Helichrysum_gariepinum,Helichrysum,Asteraceae,NA,Helichrysum
4392,Helichrysum_geminatum,Helichrysum,Asteraceae,NA,Helichrysum
4393,Helichrysum_globosum,Helichrysum,Asteraceae,NA,Helichrysum
4394,Helichrysum_glomeratum,Helichrysum,Asteraceae,NA,Helichrysum
4395,Helichrysum_gloria-dei,Helichrysum,Asteraceae,NA,Helichrysum
4396,Helichrysum_glumaceum,Helichrysum,Asteraceae,NA,Helichrysum
4397,Helichrysum_glutinosum,Helichrysum,Asteraceae,NA,Helichrysum
4398,Helichrysum_gofense,Helichrysum,Asteraceae,NA,Helichrysum
4399,Helichrysum_griseolanatum,Helichrysum,Asteraceae,NA,Helichrysum
4400,Helichrysum_hedbergianum,Helichrysum,Asteraceae,NA,Helichrysum
4401,Helichrysum_helothamnus,Helichrysum,Asteraceae,NA,Helichrysum
4402,Helichrysum_helvolum,Helichrysum,Asteraceae,NA,Helichrysum
4403,Helichrysum_herbaceum,Helichrysum,Asteraceae,NA,Helichrysum
4404,Helichrysum_hilliardiae,Helichrysum,Asteraceae,NA,Helichrysum
4405,Helichrysum_horridum,Helichrysum,Asteraceae,NA,Helichrysum
4406,Helichrysum_jijigaense,Helichrysum,Asteraceae,NA,Helichrysum
4407,Helichrysum_kalandanum,Helichrysum,Asteraceae,NA,Helichrysum
4408,Helichrysum_keilii,Helichrysum,Asteraceae,NA,Helichrysum
4409,Helichrysum_kilimanjari,Helichrysum,Asteraceae,NA,Helichrysum
4410,Helichrysum_kirkii,Helichrysum,Asteraceae,NA,Helichrysum
4411,Helichrysum_korongoni,Helichrysum,Asteraceae,NA,Helichrysum
4412,Helichrysum_kraussii,Helichrysum,Asteraceae,NA,Helichrysum
4413,Helichrysum_krookii,Helichrysum,Asteraceae,NA,Helichrysum
4414,Helichrysum_lastii,Helichrysum,Asteraceae,NA,Helichrysum
4415,Helichrysum_lawalreeanum,Helichrysum,Asteraceae,NA,Helichrysum
4416,Helichrysum_lejolyanum,Helichrysum,Asteraceae,NA,Helichrysum
4417,Helichrysum_lepidissimum,Helichrysum,Asteraceae,NA,Helichrysum
4418,Helichrysum_longifolium,Helichrysum,Asteraceae,NA,Helichrysum
4419,Helichrysum_longiramum,Helichrysum,Asteraceae,NA,Helichrysum
4420,Helichrysum_luteorubellum,Helichrysum,Asteraceae,NA,Helichrysum
4421,Helichrysum_malaisseanum,Helichrysum,Asteraceae,NA,Helichrysum
4422,Helichrysum_mannii,Helichrysum,Asteraceae,NA,Helichrysum
4423,Helichrysum_maranguense,Helichrysum,Asteraceae,NA,Helichrysum
4424,Helichrysum_marginatum,Helichrysum,Asteraceae,NA,Helichrysum
4425,Helichrysum_mechowianum,Helichrysum,Asteraceae,NA,Helichrysum
4426,Helichrysum_meyeri-johannis,Helichrysum,Asteraceae,NA,Helichrysum
4427,Helichrysum_miconiifolium,Helichrysum,Asteraceae,NA,Helichrysum
4428,Helichrysum_microcephalum,Helichrysum,Asteraceae,NA,Helichrysum
4429,Helichrysum_micropoides,Helichrysum,Asteraceae,NA,Helichrysum
4430,Helichrysum_mildbraedii,Helichrysum,Asteraceae,NA,Helichrysum
4431,Helichrysum_milne-redheadii,Helichrysum,Asteraceae,NA,Helichrysum
4432,Helichrysum_mixtum,Helichrysum,Asteraceae,NA,Helichrysum
4433,Helichrysum_mundtii,Helichrysum,Asteraceae,NA,Helichrysum
4434,Helichrysum_nanum,Helichrysum,Asteraceae,NA,Helichrysum
4435,Helichrysum_newii,Helichrysum,Asteraceae,NA,Helichrysum
4436,Helichrysum_nitens,Helichrysum,Asteraceae,NA,Helichrysum
4437,Helichrysum_nudifolium,Helichrysum,Asteraceae,NA,Helichrysum
4438,Helichrysum_obductum,Helichrysum,Asteraceae,NA,Helichrysum
4439,Helichrysum_odoratissimum,Helichrysum,Asteraceae,NA,Helichrysum
4440,Helichrysum_pallidum,Helichrysum,Asteraceae,NA,Helichrysum
4441,Helichrysum_panduratum,Helichrysum,Asteraceae,NA,Helichrysum
4442,Helichrysum_pandurifolium,Helichrysum,Asteraceae,NA,Helichrysum
4443,Helichrysum_paniculatum,Helichrysum,Asteraceae,NA,Helichrysum
4444,Helichrysum_patulifolium,Helichrysum,Asteraceae,NA,Helichrysum
4445,Helichrysum_pawekiae,Helichrysum,Asteraceae,NA,Helichrysum
4446,Helichrysum_polhillianum,Helichrysum,Asteraceae,NA,Helichrysum
4447,Helichrysum_polioides,Helichrysum,Asteraceae,NA,Helichrysum
4448,Helichrysum_polycladum,Helichrysum,Asteraceae,NA,Helichrysum
4449,Helichrysum_praecurrens,Helichrysum,Asteraceae,NA,Helichrysum
4450,Helichrysum_psiadiifolium,Helichrysum,Asteraceae,NA,Helichrysum
4451,Helichrysum_pulchellum,Helichrysum,Asteraceae,NA,Helichrysum
4452,Helichrysum_quartinianum,Helichrysum,Asteraceae,NA,Helichrysum
4453,Helichrysum_reflexum,Helichrysum,Asteraceae,NA,Helichrysum
4454,Helichrysum_rhodolepis,Helichrysum,Asteraceae,NA,Helichrysum
4455,Helichrysum_robbrechtianum,Helichrysum,Asteraceae,NA,Helichrysum
4456,Helichrysum_rotundatum,Helichrysum,Asteraceae,NA,Helichrysum
4457,Helichrysum_ruandense,Helichrysum,Asteraceae,NA,Helichrysum
4458,Helichrysum_rugulosum,Helichrysum,Asteraceae,NA,Helichrysum
4459,Helichrysum_rutilans,Helichrysum,Asteraceae,NA,Helichrysum
4460,Helichrysum_setosum,Helichrysum,Asteraceae,NA,Helichrysum
4461,Helichrysum_somalense,Helichrysum,Asteraceae,NA,Helichrysum
4462,Helichrysum_sordidum,Helichrysum,Asteraceae,NA,Helichrysum
4463,Helichrysum_spenceranum,Helichrysum,Asteraceae,NA,Helichrysum
4464,Helichrysum_spiralepis,Helichrysum,Asteraceae,NA,Helichrysum
4465,Helichrysum_splendidum,Helichrysum,Asteraceae,NA,Helichrysum
4466,Helichrysum_stenopterum,Helichrysum,Asteraceae,NA,Helichrysum
4467,Helichrysum_stramineum,Helichrysum,Asteraceae,NA,Helichrysum
4468,Helichrysum_stuhlmannii,Helichrysum,Asteraceae,NA,Helichrysum
4469,Helichrysum_sulfureofuscum,Helichrysum,Asteraceae,NA,Helichrysum
4470,Helichrysum_sulphureofuscum,Helichrysum,Asteraceae,NA,Helichrysum
4471,Helichrysum_symoensianum,Helichrysum,Asteraceae,NA,Helichrysum
4472,Helichrysum_syncephalum,Helichrysum,Asteraceae,NA,Helichrysum
4473,Helichrysum_tenax,Helichrysum,Asteraceae,NA,Helichrysum
4474,Helichrysum_teretifolium,Helichrysum,Asteraceae,NA,Helichrysum
4475,Helichrysum_theresae,Helichrysum,Asteraceae,NA,Helichrysum
4476,Helichrysum_tillandsiifolium,Helichrysum,Asteraceae,NA,Helichrysum
4477,Helichrysum_tithonioides,Helichrysum,Asteraceae,NA,Helichrysum
4478,Helichrysum_tomentosulum,Helichrysum,Asteraceae,NA,Helichrysum
4479,Helichrysum_traversii,Helichrysum,Asteraceae,NA,Helichrysum
4480,Helichrysum_trilineatum,Helichrysum,Asteraceae,NA,Helichrysum
4481,Helichrysum_umbraculigerum,Helichrysum,Asteraceae,NA,Helichrysum
4482,Helichrysum_undulifolium,Helichrysum,Asteraceae,NA,Helichrysum
4483,Helichrysum_whyteanum,Helichrysum,Asteraceae,NA,Helichrysum
4484,Helichrysum_wittei,Helichrysum,Asteraceae,NA,Helichrysum
4485,Helichrysum_luteoalbum,Helichrysum,Asteraceae,NA,Helichrysum
4486,Herderia_truncata,Herderia,Asteraceae,NA,Herderia
4487,Hertia_ciliata,Hertia,Asteraceae,NA,Hertia
4488,Hilliardiella_aristata,Hilliardiella,Asteraceae,NA,Hilliardiella
4489,Hilliardiella_smithiana,Hilliardiella,Asteraceae,NA,Hilliardiella
4490,Hirpicium_angustifolium,Hirpicium,Asteraceae,NA,Hirpicium
4491,Hirpicium_antunesii,Hirpicium,Asteraceae,NA,Hirpicium
4492,Hirpicium_armerioides,Hirpicium,Asteraceae,NA,Hirpicium
4493,Hirpicium_bechuanense,Hirpicium,Asteraceae,NA,Hirpicium
4494,Hirpicium_diffusum,Hirpicium,Asteraceae,NA,Hirpicium
4495,Hirpicium_echinus,Hirpicium,Asteraceae,NA,Hirpicium
4496,Hirpicium_gazanioides,Hirpicium,Asteraceae,NA,Hirpicium
4497,Hirpicium_gorterioides,Hirpicium,Asteraceae,NA,Hirpicium
4498,Hirpicium_gracile,Hirpicium,Asteraceae,NA,Hirpicium
4499,Hoffmanniella_silvatica,Hoffmanniella,Asteraceae,NA,Hoffmanniella
4500,Hypericophyllum_angolense,Hypericophyllum,Asteraceae,NA,Hypericophyllum
4501,Hypericophyllum_compositarum,Hypericophyllum,Asteraceae,NA,Hypericophyllum
4502,Hypericophyllum_congoense,Hypericophyllum,Asteraceae,NA,Hypericophyllum
4503,Hypericophyllum_elatum,Hypericophyllum,Asteraceae,NA,Hypericophyllum
4504,Hypericophyllum_gossweileri,Hypericophyllum,Asteraceae,NA,Hypericophyllum
4505,Hypericophyllum_multicaule,Hypericophyllum,Asteraceae,NA,Hypericophyllum
4506,Ifloga_glomerata,Ifloga,Asteraceae,NA,Ifloga
4507,Ifloga_spicata,Ifloga,Asteraceae,NA,Ifloga
4508,Inula_confertiflora,Inula,Asteraceae,NA,Inula
4509,Inula_glomerata,Inula,Asteraceae,NA,Inula
4510,Inula_gossweileri,Inula,Asteraceae,NA,Inula
4511,Inula_graveolens,Inula,Asteraceae,NA,Inula
4512,Inula_hendersoniae,Inula,Asteraceae,NA,Inula
4513,Inula_klingii,Inula,Asteraceae,NA,Inula
4514,Inula_mannii,Inula,Asteraceae,NA,Inula
4515,Inula_paludosa,Inula,Asteraceae,NA,Inula
4516,Inula_paniculata,Inula,Asteraceae,NA,Inula
4517,Inula_robynsii,Inula,Asteraceae,NA,Inula
4518,Inula_rungwensis,Inula,Asteraceae,NA,Inula
4519,Inula_shirensis,Inula,Asteraceae,NA,Inula
4520,Inula_stolzii,Inula,Asteraceae,NA,Inula
4521,Inula_stuhlmannii,Inula,Asteraceae,NA,Inula
4522,Inulanthera_calva,Inulanthera,Asteraceae,NA,Inulanthera
4523,Inulanthera_nuda,Inulanthera,Asteraceae,NA,Inulanthera
4524,Inulanthera_thodei,Inulanthera,Asteraceae,NA,Inulanthera
4525,Iphionopsis_rotundifolia,Iphionopsis,Asteraceae,NA,Iphionopsis
4526,Jeffreya_palustris,Jeffreya,Asteraceae,NA,Jeffreya
4527,Jeffreya_petitiana,Jeffreya,Asteraceae,NA,Jeffreya
4528,Kinghamia_angustifolia,Kinghamia,Asteraceae,NA,Kinghamia
4529,Kinghamia_macrocephala,Kinghamia,Asteraceae,NA,Kinghamia
4530,Kinghamia_nigritana,Kinghamia,Asteraceae,NA,Kinghamia
4531,Kleinia_abyssinica,Kleinia,Asteraceae,NA,Kleinia
4532,Kleinia_barbertonica,Kleinia,Asteraceae,NA,Kleinia
4533,Kleinia_breviflora,Kleinia,Asteraceae,NA,Kleinia
4534,Kleinia_cliffordiana,Kleinia,Asteraceae,NA,Kleinia
4535,Kleinia_dolichocoma,Kleinia,Asteraceae,NA,Kleinia
4536,Kleinia_ficoides,Kleinia,Asteraceae,NA,Kleinia
4537,Kleinia_fulgens,Kleinia,Asteraceae,NA,Kleinia
4538,Kleinia_galpinii,Kleinia,Asteraceae,NA,Kleinia
4539,Kleinia_grantii,Kleinia,Asteraceae,NA,Kleinia
4540,Kleinia_implexa,Kleinia,Asteraceae,NA,Kleinia
4541,Kleinia_leptophylla,Kleinia,Asteraceae,NA,Kleinia
4542,Kleinia_longiflora,Kleinia,Asteraceae,NA,Kleinia
4543,Kleinia_negrii,Kleinia,Asteraceae,NA,Kleinia
4544,Kleinia_odora,Kleinia,Asteraceae,NA,Kleinia
4545,Kleinia_patriciae,Kleinia,Asteraceae,NA,Kleinia
4546,Kleinia_pendula,Kleinia,Asteraceae,NA,Kleinia
4547,Kleinia_petraea,Kleinia,Asteraceae,NA,Kleinia
4548,Kleinia_picticaulis,Kleinia,Asteraceae,NA,Kleinia
